Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
Facebook post,2013-07-08 14:59:32,"Dancing Thru Pregnancy","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/permalink.php?story_fbid=10151746454142079&id=72758892078,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-07 07:21:13,"アブストラクト・ジャーナル",,,"",https://www.facebook.com/permalink.php?story_fbid=293773490767380&id=114984325312965,"Yield of Diagnostic Tests for Celiac Disease in Individuals With Symptoms Suggestive of Irritable Bowel Syndrome","Archives of Internal Medicine",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Mayo Clinic; McMaster University; University of California, Los Angeles",2009-04-13,39,https://www.altmetric.com/details/1609377,10.1001/archinternmed.2009.22,,,,19364994,,"",,,,,
Facebook post,2013-07-06 15:57:25,"Growing Minds Autism Programs",,United States,"",https://www.facebook.com/permalink.php?story_fbid=607226482633012&id=119421564746842,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-06 15:52:09,"The Biomedical Treatment Center of Katy","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/permalink.php?story_fbid=539203546146714&id=464082316992171,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-06 13:48:32,"Mrs. Glee's Gluten Free Foods","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/130078397082776/posts/475946175829328,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-06 05:40:35,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/280394415336713/posts/570270123015806,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-06 04:31:25,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/636972632/posts/10151554977782633,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-05 19:24:16,"Intuition Physician","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/205313259532386/posts/542599285803780,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-05 16:31:05,"One Dish Cuisine","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/159516624066098/posts/616471011703988,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-04 18:49:14,"Coeliacs Matter","Systematic review: worldwide variatio... [Aliment Pharmacol Ther. 2013] - PubMed - NCBI",,"",https://www.facebook.com/158278210980831/posts/269162086559109,"Systematic review: worldwide variation in the frequency of coeliac disease and changes over time","Alimentary Pharmacology & Therapeutics",,,Article,"11 Medical and Health Sciences; 1107 Immunology","National University Health System; National University of Singapore; St George's Hospital",2013-06-18,14,https://www.altmetric.com/details/1568478,10.1111/apt.12373,,,,23782240,,"",,,,,
Facebook post,2013-06-29 16:56:16,,"Celiac disease arthropathy and autoi... [J Gastroenterol Hepatol. 2013] - PubMed - NCBI",,"",https://www.facebook.com/335549596564154/posts/394911957294584,"Celiac disease arthropathy and autoimmunity study","Journal of Gastroenterology & Hepatology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology","Northern Ontario School of Medicine; Ottawa Hospital; University of Ottawa",2012-12-19,13,https://www.altmetric.com/details/952907,10.1111/j.1440-1746.2012.07272.x,,,,22988822,,"",,,,,
Facebook post,2013-06-28 02:17:14,"Western Sydney Local Child Care & Services Directory","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",Australia,"",https://www.facebook.com/273799922634863/posts/664732913541560,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 23:19:15,"Autism Canada","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United Kingdom,"",https://www.facebook.com/52013555804/posts/10151606925665805,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 21:26:53,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/100002932910189/posts/429952317112528,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 21:21:21,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/130442187022150/posts/524532670946431,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 20:06:40,"Sue Lerner PhD","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/212964035404624/posts/604076562960034,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 19:00:01,"Autism Science Foundation","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/permalink.php?story_fbid=10151697963910661&id=150494705660,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 14:34:31,"Red Tail Wellness Centers","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/297731365884/posts/10151481355590885,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 14:08:13,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/100000518072532/posts/686233574737239,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-25 13:02:21,"Celiac Support Association","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/137943932886858/posts/675849632429616,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-24 20:23:36,"GlutenFreeTravelSite","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/316869725133/posts/10152896403275134,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-24 18:00:43,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/207410186076396/posts/209136775903737,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-24 11:47:34,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/1287626692/posts/10201360771763090,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-24 06:54:05,"Luonnonlääketiede","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/172988852753443/posts/567651216620536,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-23 16:27:39,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/666297118/posts/10152095118682119,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-23 15:15:00,"Sierra Tahoe Wellness Center","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/permalink.php?story_fbid=597755433591394&id=221521681214773,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-06-23 12:20:12,"Ulrika Kostkonsult","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/330503187007868/posts/549377395120445,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
